"Game","GameTime","Player","PropType","MarketType","Line","Odds","Bookmaker","Timestamp"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_rebounds","Over","4.5","2.1","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_rebounds","Under","4.5","1.69","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_rebounds","Over","5.5","3.1","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_rebounds","Under","5.5","1.34","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_rebounds","Over","6.5","1.61","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_rebounds","Under","6.5","2.25","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_rebounds","Over","7.5","2.05","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_rebounds","Under","7.5","1.74","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_rebounds","Over","8.5","2.75","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_rebounds","Under","8.5","1.42","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_rebounds","Over","4.5","1.47","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_rebounds","Under","4.5","2.6","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_rebounds","Over","5.5","1.91","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_rebounds","Under","5.5","1.83","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_rebounds","Over","6.5","2.65","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_rebounds","Under","6.5","1.45","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_threes","Over","1.5","1.95","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Brandon Ingram","player_threes","Under","1.5","1.8","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_threes","Over","1.5","2.0","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Daniss Jenkins","player_threes","Under","1.5","1.77","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Duncan Robinson","player_threes","Over","2.5","2.05","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Duncan Robinson","player_threes","Under","2.5","1.74","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_threes","Over","1.5","1.59","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_threes","Under","1.5","2.3","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_threes","Over","2.5","2.75","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Ja'Kobe Walter","player_threes","Under","2.5","1.42","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_threes","Over","0.5","1.36","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_threes","Under","0.5","3.0","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_threes","Over","1.5","2.7","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Jamal Shead","player_threes","Under","1.5","1.43","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Kevin Huerter","player_threes","Over","1.5","1.8","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Kevin Huerter","player_threes","Under","1.5","1.95","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_threes","Over","1.5","1.69","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_threes","Under","1.5","2.1","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_threes","Over","2.5","3.1","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","R.J. Barrett","player_threes","Under","2.5","1.34","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_threes","Over","1.5","2.4","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Sandro Mamukelashvili","player_threes","Under","1.5","1.54","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_threes","Over","0.5","1.47","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Scottie Barnes","player_threes","Under","0.5","2.6","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_threes","Over","1.5","2.45","Bovada","2026-03-31 11:24:26"
"Toronto Raptors @ Detroit Pistons","2026-04-01T00:10:00Z","Tobias Harris","player_threes","Under","1.5","1.53","Bovada","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ousmane Dieng","player_assists","Over","4.5","2.32","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ousmane Dieng","player_assists","Under","4.5","1.56","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_assists","Over","6.5","1.8","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_assists","Under","6.5","1.94","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Kyle Kuzma","player_assists","Over","2.5","1.93","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Kyle Kuzma","player_assists","Under","2.5","1.82","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_assists","Over","4.5","2.34","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_assists","Under","4.5","1.56","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_assists","Over","4.5","1.65","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_assists","Under","4.5","2.16","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ousmane Dieng","player_points","Over","13.5","1.82","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ousmane Dieng","player_points","Under","13.5","1.93","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Max Christie","player_points","Over","11.5","1.85","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Max Christie","player_points","Under","11.5","1.89","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","P.J. Washington","player_points","Over","14.5","2.02","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","P.J. Washington","player_points","Under","14.5","1.74","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_points","Over","20.5","1.88","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_points","Under","20.5","1.88","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_points","Over","21.5","1.98","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_points","Under","21.5","1.77","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Kyle Kuzma","player_points","Over","12.5","1.77","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Kyle Kuzma","player_points","Under","12.5","1.98","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Dwight Powell","player_points","Over","4.5","1.76","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Dwight Powell","player_points","Under","4.5","2.0","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Myles Turner","player_points","Over","11.5","1.85","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Myles Turner","player_points","Under","11.5","1.91","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Taurean Prince","player_points","Over","9.5","1.76","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Taurean Prince","player_points","Under","9.5","2.0","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_points","Over","16.5","1.85","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_points","Under","16.5","1.89","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Dwight Powell","player_rebounds","Over","5.5","1.65","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Dwight Powell","player_rebounds","Under","5.5","2.16","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","P.J. Washington","player_rebounds","Over","6.5","1.68","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","P.J. Washington","player_rebounds","Under","6.5","2.1","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ousmane Dieng","player_rebounds","Over","4.5","1.68","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ousmane Dieng","player_rebounds","Under","4.5","2.1","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Taurean Prince","player_rebounds","Over","3.5","2.22","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Taurean Prince","player_rebounds","Under","3.5","1.62","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Myles Turner","player_rebounds","Over","4.5","1.74","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Myles Turner","player_rebounds","Under","4.5","2.02","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_rebounds","Over","6.5","1.98","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_rebounds","Under","6.5","1.77","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Max Christie","player_rebounds","Over","3.5","2.28","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Max Christie","player_rebounds","Under","3.5","1.58","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Kyle Kuzma","player_rebounds","Over","4.5","2.34","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Kyle Kuzma","player_rebounds","Under","4.5","1.56","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_rebounds","Over","4.5","2.02","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_rebounds","Under","4.5","1.74","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_rebounds","Over","4.5","1.72","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_rebounds","Under","4.5","2.04","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_steals","Over","1.5","2.38","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_steals","Under","1.5","1.54","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_steals","Over","1.5","2.78","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_steals","Under","1.5","1.41","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_steals","Over","1.5","2.16","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_steals","Under","1.5","1.65","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Myles Turner","player_threes","Over","1.5","1.72","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Myles Turner","player_threes","Under","1.5","2.04","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ousmane Dieng","player_threes","Over","1.5","1.63","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ousmane Dieng","player_threes","Under","1.5","2.18","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_threes","Over","1.5","2.98","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_threes","Under","1.5","1.36","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_threes","Over","2.5","1.88","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_threes","Under","2.5","1.88","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Taurean Prince","player_threes","Over","2.5","2.14","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Taurean Prince","player_threes","Under","2.5","1.66","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Max Christie","player_threes","Over","1.5","1.53","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Max Christie","player_threes","Under","1.5","2.4","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Kyle Kuzma","player_threes","Over","1.5","2.28","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Kyle Kuzma","player_threes","Under","1.5","1.58","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","P.J. Washington","player_threes","Over","1.5","2.26","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","P.J. Washington","player_threes","Under","1.5","1.6","FanDuel","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_assists","Over","6.5","1.74","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_assists","Under","6.5","2.05","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_assists","Over","4.5","2.2","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_assists","Under","4.5","1.64","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Taurean Prince","player_assists","Over","2.5","2.32","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Taurean Prince","player_assists","Under","2.5","1.58","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_assists","Over","4.5","1.66","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Cooper Flagg","player_assists","Under","4.5","2.17","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Kyle Kuzma","player_assists","Over","2.5","1.88","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Kyle Kuzma","player_assists","Under","2.5","1.88","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ousmane Dieng","player_assists","Over","4.5","2.28","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ousmane Dieng","player_assists","Under","4.5","1.6","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Taurean Prince","player_points","Over","9.5","1.84","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Taurean Prince","player_points","Under","9.5","1.92","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_points","Over","16.5","1.85","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Naji Marshall","player_points","Under","16.5","1.91","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","P.J. Washington","player_points","Over","14.5","1.97","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","P.J. Washington","player_points","Under","14.5","1.8","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_points","Over","20.5","1.87","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Ryan Rollins","player_points","Under","20.5","1.89","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Max Christie","player_points","Over","11.5","1.92","BetOnline.ag","2026-03-31 11:24:26"
"Dallas Mavericks @ Milwaukee Bucks","2026-04-01T00:10:00Z","Max Christie","player_points","Under","11.5","1.84","BetOnline.ag","2026-03-31 11:24:26"
